ORDER_ID,ORDER_DETAILS_SUP
16661,"[{""mQty"": ""1"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""17"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""1"", ""mName"": ""Cucumber"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""296"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""French Beans"", ""Cat_id"": ""2"", ""mPrice"": ""44"", ""mItemCode"": ""318"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Garlic (peeled)"", ""Cat_id"": ""2"", ""mPrice"": ""65"", ""mItemCode"": ""287"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Lemon (by wt)"", ""Cat_id"": ""2"", ""mPrice"": ""80"", ""mItemCode"": ""319"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""11"", ""mItemCode"": ""315"", ""mBillingParams"": ""kg""}, {""mQty"": ""5"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Parval"", ""Cat_id"": ""2"", ""mPrice"": ""65"", ""mItemCode"": ""377"", ""mBillingParams"": ""kg""}, {""mQty"": ""4"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""28"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": ""4"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""20"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Turai"", ""Cat_id"": ""2"", ""mPrice"": ""55"", ""mItemCode"": ""316"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16662,"[{""mQty"": ""2.5"", ""mName"": ""Basil Leaf"", ""Cat_id"": ""1"", ""mPrice"": ""10"", ""mItemCode"": ""324"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Beet"", ""Cat_id"": ""2"", ""mPrice"": ""33"", ""mItemCode"": ""301"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Broccoli"", ""Cat_id"": ""1"", ""mPrice"": ""180"", ""mItemCode"": ""334"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Cabbage"", ""Cat_id"": ""2"", ""mPrice"": ""18"", ""mItemCode"": ""299"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""5"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""2"", ""mName"": ""Cucumber"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""296"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Curry leaves"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""314"", ""mBillingParams"": ""bu""}, {""mQty"": ""0.5"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Green Chilly"", ""Cat_id"": ""2"", ""mPrice"": ""55"", ""mItemCode"": ""293"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Guava"", ""Cat_id"": ""3"", ""mPrice"": ""70"", ""mItemCode"": ""373"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Iceberg Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""150"", ""mItemCode"": ""335"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""11"", ""mItemCode"": ""315"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Muskmelon"", ""Cat_id"": ""3"", ""mPrice"": ""60"", ""mItemCode"": ""368"", ""mBillingParams"": ""kg""}, {""mQty"": ""10"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""1.3"", ""mName"": ""Papaya"", ""Cat_id"": ""3"", ""mPrice"": ""40"", ""mItemCode"": ""361"", ""mBillingParams"": ""kg""}, {""mQty"": ""4"", ""mName"": ""Pineapple"", ""Cat_id"": ""3"", ""mPrice"": ""55"", ""mItemCode"": ""363"", ""mBillingParams"": ""ea""}, {""mQty"": ""2"", ""mName"": ""Pomegranate"", ""Cat_id"": ""3"", ""mPrice"": ""110"", ""mItemCode"": ""369"", ""mBillingParams"": ""kg""}, {""mQty"": ""10"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""28"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Red Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""336"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Spinach (Palak)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""305"", ""mBillingParams"": ""bu""}, {""mQty"": ""5"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""20"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": ""16"", ""mName"": ""Watermelon"", ""Cat_id"": ""3"", ""mPrice"": ""27"", ""mItemCode"": ""357"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Yellow Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""337"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Zucchini (Green)"", ""Cat_id"": ""1"", ""mPrice"": ""70"", ""mItemCode"": ""338"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.25"", ""mName"": ""kiwi"", ""Cat_id"": """", ""mPrice"": ""250"", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16663,"[{""mQty"": ""0.5"", ""mName"": ""Apple"", ""Cat_id"": ""3"", ""mPrice"": ""115"", ""mItemCode"": ""365"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Curry leaves"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""314"", ""mBillingParams"": ""bu""}, {""mQty"": ""1"", ""mName"": ""Lemon Grass"", ""Cat_id"": ""1"", ""mPrice"": ""12"", ""mItemCode"": ""351"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""11"", ""mItemCode"": ""315"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Papaya"", ""Cat_id"": ""3"", ""mPrice"": ""40"", ""mItemCode"": ""361"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Pineapple"", ""Cat_id"": ""3"", ""mPrice"": ""55"", ""mItemCode"": ""363"", ""mBillingParams"": ""ea""}, {""mQty"": ""0.5"", ""mName"": ""Red Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""336"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Romaine Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""160"", ""mItemCode"": ""341"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Thai Red Chilli"", ""Cat_id"": ""1"", ""mPrice"": ""45"", ""mItemCode"": ""359"", ""mBillingParams"": ""100g""}, {""mQty"": ""0.5"", ""mName"": ""Yellow Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""337"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Beet"", ""Cat_id"": """", ""mPrice"": ""33"", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16665,NULL
16666,"[{""mQty"": ""3"", ""mName"": ""Apple"", ""Cat_id"": ""3"", ""mPrice"": ""115"", ""mItemCode"": ""365"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Banana"", ""Cat_id"": ""3"", ""mPrice"": ""45"", ""mItemCode"": ""362"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""2"", ""mName"": ""Cucumber"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""296"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Iceberg Lettuce"", ""Cat_id"": ""1"", ""mPrice"": ""150"", ""mItemCode"": ""335"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Lemon (by wt)"", ""Cat_id"": ""2"", ""mPrice"": ""80"", ""mItemCode"": ""319"", ""mBillingParams"": ""kg""}, {""mQty"": ""4"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""11"", ""mItemCode"": ""315"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Mushroom"", ""Cat_id"": ""1"", ""mPrice"": ""135"", ""mItemCode"": ""332"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Orange"", ""Cat_id"": ""3"", ""mPrice"": ""145"", ""mItemCode"": ""371"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Parsley"", ""Cat_id"": ""1"", ""mPrice"": ""15"", ""mItemCode"": ""325"", ""mBillingParams"": ""kg""}, {""mQty"": ""7"", ""mName"": ""Pineapple"", ""Cat_id"": ""3"", ""mPrice"": ""55"", ""mItemCode"": ""363"", ""mBillingParams"": ""ea""}, {""mQty"": ""1"", ""mName"": ""Red Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""336"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Spinach (Palak)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""305"", ""mBillingParams"": ""bu""}, {""mQty"": ""8"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""20"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": ""20"", ""mName"": ""Watermelon"", ""Cat_id"": ""3"", ""mPrice"": ""35"", ""mItemCode"": ""357"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Yellow Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""337"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Zucchini (Green)"", ""Cat_id"": ""1"", ""mPrice"": ""70"", ""mItemCode"": ""338"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Zucchini (Yellow)"", ""Cat_id"": ""1"", ""mPrice"": ""120"", ""mItemCode"": ""348"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16667,NULL
16668,"[{""mQty"": ""0.5"", ""mName"": ""Baby Corn"", ""Cat_id"": ""1"", ""mPrice"": ""85"", ""mItemCode"": ""308"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Basil Leaf"", ""Cat_id"": ""1"", ""mPrice"": ""10"", ""mItemCode"": ""324"", ""mBillingParams"": ""kg""}, {""mQty"": ""0"", ""mName"": ""Broccoli"", ""Cat_id"": ""1"", ""mPrice"": ""180"", ""mItemCode"": ""334"", ""mBillingParams"": ""kg""}, {""mQty"": ""30"", ""mName"": ""Cabbage"", ""Cat_id"": ""2"", ""mPrice"": ""18"", ""mItemCode"": ""299"", ""mBillingParams"": ""kg""}, {""mQty"": ""6"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""6"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Cauliflower"", ""Cat_id"": ""2"", ""mPrice"": ""48"", ""mItemCode"": ""298"", ""mBillingParams"": ""kg""}, {""mQty"": ""4"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""15"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""1"", ""mName"": ""French Beans"", ""Cat_id"": ""2"", ""mPrice"": ""70"", ""mItemCode"": ""318"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Garlic (peeled)"", ""Cat_id"": ""2"", ""mPrice"": ""65"", ""mItemCode"": ""287"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Ginger"", ""Cat_id"": ""2"", ""mPrice"": ""85"", ""mItemCode"": ""289"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Green Chilly"", ""Cat_id"": ""2"", ""mPrice"": ""55"", ""mItemCode"": ""293"", ""mBillingParams"": ""kg""}, {""mQty"": ""5"", ""mName"": ""Lemon (by pc)"", ""Cat_id"": ""2"", ""mPrice"": ""3.5"", ""mItemCode"": ""320"", ""mBillingParams"": ""kg""}, {""mQty"": ""20"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Red Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""336"", ""mBillingParams"": ""kg""}, {""mQty"": ""6"", ""mName"": ""Spring Onion"", ""Cat_id"": ""2"", ""mPrice"": ""28"", ""mItemCode"": ""304"", ""mBillingParams"": ""bu""}, {""mQty"": ""2"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""20"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Yellow Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""337"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16669,NULL
16670,"[{""mQty"": ""1.08"", ""mName"": ""Broccoli"", ""Cat_id"": ""1"", ""mPrice"": ""180"", ""mItemCode"": ""334"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Carrot"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""297"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Coriander (Dhaniya)"", ""Cat_id"": ""2"", ""mPrice"": ""17"", ""mItemCode"": ""302"", ""mBillingParams"": ""bu""}, {""mQty"": ""30"", ""mName"": ""Lemon (by pc)"", ""Cat_id"": ""2"", ""mPrice"": ""3.5"", ""mItemCode"": ""320"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""11"", ""mItemCode"": ""315"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Pineapple"", ""Cat_id"": ""3"", ""mPrice"": ""55"", ""mItemCode"": ""363"", ""mBillingParams"": ""ea""}, {""mQty"": ""0.5"", ""mName"": ""Red Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""336"", ""mBillingParams"": ""kg""}, {""mQty"": ""5"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""20"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Yellow Capsicum"", ""Cat_id"": ""1"", ""mPrice"": ""80"", ""mItemCode"": ""337"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16671,"[{""mQty"": ""2"", ""mName"": ""Capsicum"", ""Cat_id"": ""2"", ""mPrice"": ""34"", ""mItemCode"": ""294"", ""mBillingParams"": ""kg""}, {""mQty"": ""0.5"", ""mName"": ""Cucumber"", ""Cat_id"": ""2"", ""mPrice"": ""25"", ""mItemCode"": ""296"", ""mBillingParams"": ""kg""}, {""mQty"": ""1"", ""mName"": ""Mint (Pudina)"", ""Cat_id"": ""2"", ""mPrice"": ""11"", ""mItemCode"": ""315"", ""mBillingParams"": ""bu""}, {""mQty"": ""5"", ""mName"": ""Onion"", ""Cat_id"": ""2"", ""mPrice"": ""26"", ""mItemCode"": ""285"", ""mBillingParams"": ""kg""}, {""mQty"": ""3"", ""mName"": ""Potato"", ""Cat_id"": ""2"", ""mPrice"": ""28"", ""mItemCode"": ""286"", ""mBillingParams"": ""kg""}, {""mQty"": ""2"", ""mName"": ""Tomato"", ""Cat_id"": ""2"", ""mPrice"": ""20"", ""mItemCode"": ""291"", ""mBillingParams"": ""kg""}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}, {""mQty"": """", ""mName"": """", ""Cat_id"": """", ""mPrice"": """", ""mItemCode"": """", ""mBillingParams"": """"}]"
16672,NULL
16673,NULL
